396;;-1
398;;-1
399;;-1
400;;-1
402;;-1
404;;-1
406;;-1
408;;-1
409;;-1
410;;-1
412;;-1
413;;0
414;;-1
415;;-1
416;;-1
419;;-1
420;;-1
421;;-1
422;;-1
424;;-1
426;;1
428;;-1
429;;-1
430;;-1
431;;-1
432;;-1
433;;-1
438;;0
439;;-1
440;;-1
442;;-1
443;;1
445;;-1
447;;-1
450;;-1
452;;-1
453;;-1
456;;-1
457;;-1
458;;-1
459;;-1
461;;-1
463;;-1
466;;-1
468;;0
472;;-1
473;;-1
475;;-1
477;;-1
478;;-1
479;;-1
480;;0
482;;-1
483;;-1
484;;-1
487;;-1
488;;-1
489;;-1
491;;-1
492;;-1
493;;-1
494;;-1
495;;-1
496;;-1
498;;-1
499;;-1
502;;-1
504;;-1
505;;-1
506;;-1
507;;1
508;;-1
509;;-1
512;;-1
513;;-1
515;;-1
517;;-1
519;;-1
523;;-1
524;;-1
527;;-1
532;;-1
534;;-1
540;;-1
541;;-1
542;;-1
543;;1
545;;-1
546;;-1
547;;-1
548;;-1
549;;-1
550;;-1
552;;-1
553;;-1
554;;-1
556;;-1
558;;-1
560;;-1
564;;-1
565;;-1
567;;-1
568;;-1
569;;-1
570;;1
572;;-1
573;;-1
574;;1
575;;-1
576;;-1
577;;0
578;;-1
580;;-1
581;;-1
582;;-1
584;;-1
586;;-1
590;;-1
592;;-1
593;;-1
594;;-1
595;;-1
598;;0
603;;0
604;;0
609;;-1
610;;1
611;;-1
612;;1
613;;-1
614;;1
615;;1
616;;-1
617;;-1
618;;-1
619;;-1
620;;-1
622;;-1
623;;-1
625;;-1
626;;-1
627;;-1
629;;0
630;;1
631;;-1
632;;-1
633;;1
634;;-1
635;;-1
636;;-1
637;;-1
638;;-1
640;;1
642;;-1
643;;1
644;;-1
646;;-1
647;;1
652;;-1
653;;-1
654;;1
655;;0
656;;-1
657;;-1
658;;0
659;;-1
660;;-1
662;;-1
664;;-1
666;;-1
669;;-1
670;;-1
671;;0
672;;-1
674;;-1
680;;-1
681;;1
682;;-1
683;;-1
691;;0
692;;0
693;;-1
695;;0
696;;0
699;;-1
702;;-1
703;;-1
704;;-1
705;;-1
707;;1
709;;-1
710;;-1
711;;-1
712;;-1
713;;-1
716;;-1
717;;1
718;;1
719;;-1
720;;0
721;;0
723;;-1
725;;1
727;;-1
729;;-1
733;;-1
735;;-1
737;;-1
738;;-1
739;;0
740;;1
742;;-1
744;;-1
745;;-1
747;;-1
750;;1
751;;-1
753;;-1
754;;-1
755;;-1
756;;-1
757;;1
758;;-1
759;;1
761;;-1
762;;1
763;;0
764;;-1
765;;-1
766;;-1
767;;-1
769;;-1
770;;-1
771;;-1
772;;1
773;;-1
774;;-1
776;;-1
777;;-1
778;;-1
780;;1
781;;-1
782;;-1
783;;-1
785;;-1
787;;-1
788;;-1
790;;1
791;;0
792;;-1
793;;1
794;;-1
795;;-1
796;;-1
797;;-1
798;;-1
799;;-1
800;;-1
801;;-1
802;;-1
803;;-1
804;;-1
805;;-1
807;;0
808;;-1
809;;1
810;;-1
811;;-1
812;;-1
813;;0
814;;1
815;;0
816;;0
818;;-1
821;;-1
822;;1
823;;-1
824;;-1
825;;1
827;;-1
830;;-1
831;;-1
833;;0
835;;-1
836;;-1
837;;-1
838;;0
840;;-1
841;;-1
842;;-1
845;;-1
846;;-1
847;;-1
848;;-1
850;;-1
852;;-1
855;;-1
856;;1
857;;0
858;;-1
859;;0
860;;-1
861;;-1
862;;0
863;;-1
864;;-1
865;;-1
866;;-1
867;;-1
868;;-1
870;;1
873;;-1
874;;-1
875;;-1
876;;-1
877;;-1
878;;0
880;;-1
881;;1
883;;-1
884;;-1
886;;1
887;;-1
889;;0
893;;-1
894;;0
897;;0
900;;-1
901;;-1
902;;-1
903;;-1
904;;-1
907;;-1
908;;0
910;;-1
911;;-1
912;;-1
913;;-1
914;;-1
915;;1
916;;-1
917;;-1
922;;1
923;;-1
924;;-1
926;;-1
928;;-1
929;;-1
931;;-1
934;;1
937;;1
941;;-1
942;;-1
943;;-1
945;;-1
946;;0
947;;-1
948;;-1
949;;-1
950;;-1
951;;-1
952;;-1
953;;-1
954;;0
956;;-1
957;;1
958;;-1
959;;-1
960;;-1
961;;-1
962;;0
963;;1
964;;-1
965;;-1
966;;-1
967;;1
968;;-1
969;;-1
971;;-1
973;;1
974;;-1
975;;-1
977;;0
979;;1
980;;-1
981;;-1
982;;-1
983;;-1
984;;-1
986;;0
987;;-1
989;;-1
990;;-1
991;;-1
992;;-1
995;;-1
997;;-1
998;;-1
1000;;-1
1003;;-1
1004;;-1
1007;;-1
1008;;-1
1013;;1
1015;;1
1018;;-1
1020;;0
1021;;-1
1025;;-1
1028;;0
1030;;-1
1035;;-1
1038;;-1
1039;;-1
1040;;-1
1041;;-1
1045;;-1
1046;;0
1047;;-1
1048;;1
1053;;-1
1054;;-1
1055;;1
1057;;-1
1061;;-1
1062;;-1
1063;;-1
1065;;1
1068;;-1
1070;;-1
1072;;-1
1073;;1
1075;;-1
1077;;-1
1078;;1
1079;;-1
1080;;-1
1081;;-1
1082;;-1
1083;;-1
1084;;-1
1085;;-1
1086;;-1
1087;;-1
1088;;-1
1090;;1
1091;;-1
1092;;-1
1093;;1
1096;;0
1097;;0
1098;;-1
1099;;-1
1100;;-1
1103;;0
1104;;-1
1105;;-1
1106;;1
1108;;-1
1109;;-1
1110;;-1
1111;;1
1112;;-1
1113;;-1
1114;;-1
1115;;-1
1116;;-1
1117;;-1
1118;;-1
1119;;-1
1121;;1
1122;;-1
1124;;-1
1125;;1
1126;;-1
1127;;-1
1128;;-1
1129;;-1
1131;;-1
1132;;1
1134;;-1
1135;;-1
1136;;0
1137;;-1
1138;;0
1139;;-1
1140;;0
1142;;-1
1143;;-1
1144;;-1
1146;;-1
1148;;-1
1149;;-1
1150;;-1
1152;;-1
1153;;-1
1154;;-1
1155;;-1
1156;;-1
1157;;-1
1158;;1
1159;;1
1160;;-1
1161;;1
1162;;0
1164;;1
1165;;-1
1166;;-1
1167;;1
1168;;-1
1170;;-1
1171;;-1
1173;;-1
1175;;1
1177;;-1
1178;;1
1179;;-1
1181;;-1
1182;;-1
1184;;-1
1186;;-1
1187;;-1
1192;;-1
1194;;1
1195;;-1
1199;;-1
1200;;-1
1201;;0
1202;;-1
1203;;1
1204;;0
1205;;-1
1206;;-1
1207;;-1
1208;;-1
1209;;-1
1210;;-1
1211;;0
1212;;-1
1213;;-1
1214;;1
1215;;0
1216;;-1
1217;;-1
1218;;-1
1219;;1
1220;;-1
1221;;-1
1222;;-1
1223;;0
1224;;-1
1225;;-1
1226;;0
1228;;-1
1229;;-1
1230;;0
1231;;0
1232;;-1
1234;;-1
1235;;-1
1236;;-1
1238;;-1
1239;;0
1240;;1
1241;;-1
1242;;-1
1243;;-1
1244;;-1
1245;;-1
1246;;0
1247;;1
1248;;-1
1249;;-1
1250;;-1
1251;;1
1253;;-1
1254;;0
1255;;-1
1256;;-1
1257;;-1
1258;;-1
1259;;1
1260;;-1
1261;;-1
1262;;-1
1263;;-1
1264;;-1
1265;;-1
1266;;0
1267;;0
1268;;-1
1269;;-1
1270;;-1
1271;;-1
1272;;-1
1273;;-1
1275;;1
1276;;-1
1277;;-1
1278;;1
1279;;-1
1280;;-1
1281;;0
1282;;0
1283;;-1
1284;;0
1285;;-1
1286;;-1
1287;;1
1288;;-1
1289;;-1
1290;;-1
1291;;-1
1292;;-1
1293;;-1
1294;;1
1296;;-1
1297;;0
1298;;-1
1300;;0
1301;;1
1302;;-1
1303;;0
1304;;-1
1305;;-1
1307;;-1
1308;;-1
1309;;-1
1310;;-1
1311;;-1
1312;;1
1314;;0
1315;;-1
1316;;-1
1318;;-1
1321;;-1
1322;;1
1323;;-1
1324;;-1
1325;;0
1326;;-1
1327;;0
1328;;-1
1329;;-1
1330;;-1
1331;;-1
1332;;-1
1333;;-1
1334;;-1
1336;;-1
1337;;-1
1338;;0
1339;;-1
1340;;1
1341;;-1
1342;;0
1343;;-1
1344;;-1
1345;;-1
1346;;-1
1349;;1
1350;;1
1351;;-1
1352;;-1
1353;;-1
1354;;-1
1356;;-1
1357;;-1
1358;;1
1359;;-1
1360;;-1
1361;;-1
1362;;-1
1363;;-1
1364;;-1
1366;;1
1367;;0
1368;;-1
1369;;-1
1370;;-1
1371;;-1
1372;;0
1373;;0
1374;;-1
1375;;-1
1376;;-1
1377;;-1
1378;;0
1379;;-1
1381;;-1
1382;;-1
1384;;0
1385;;1
1386;;-1
1388;;-1
1389;;-1
1390;;-1
1391;;-1
1392;;0
1393;;1
1395;;-1
1396;;-1
1398;;0
1400;;0
1401;;1
1403;;0
1405;;0
1407;;-1
1408;;-1
1409;;0
1411;;-1
1412;;-1
1414;;-1
1415;;0
1416;;1
1417;;-1
1418;;-1
1420;;-1
1421;;0
1422;;-1
1423;;1
1424;;0
1426;;-1
1427;;0
1428;;1
1429;;-1
1430;;-1
1432;;-1
1433;;-1
1434;;1
1435;;-1
1436;;-1
1437;;-1
1438;;-1
1439;;1
1440;;0
1441;;-1
1443;;-1
1444;;-1
1445;;-1
1446;;0
1448;;-1
1449;;-1
1450;;-1
1451;;-1
1452;;0
1453;;-1
1454;;1
1455;;-1
1456;;-1
1457;;0
1458;;-1
1459;;0
1460;;-1
1461;;-1
1463;;-1
1464;;0
1465;;-1
1466;;-1
1467;;-1
1468;;0
1469;;-1
1470;;-1
1471;;0
1472;;-1
1474;;0
1475;;0
1476;;-1
1477;;0
1478;;0
1480;;-1
1481;;-1
1483;;-1
1484;;1
1485;;-1
1488;;0
1489;;0
1490;;-1
1491;;0
1492;;-1
1494;;-1
1496;;-1
1497;;0
1498;;0
1499;;-1
1500;;0
1501;;-1
1503;;-1
1504;;-1
1505;;-1
1508;;-1
1509;;-1
1510;;-1
1511;;-1
1512;;-1
1513;;0
1514;;1
1515;;-1
1518;;-1
1519;;-1
1520;;-1
1521;;-1
1522;;-1
1523;;-1
1524;;-1
1525;;-1
1526;;0
1527;;0
1528;;-1
1529;;0
1530;;0
1531;;-1
1532;;0
1534;;-1
1535;;1
1536;;-1
1537;;0
1538;;-1
1539;;0
1540;;-1
1541;;1
1542;;-1
1543;;1
1544;;-1
1545;;-1
1546;;0
1547;;-1
1548;;-1
1549;;0
1550;;-1
1551;;0
1552;;-1
1553;;-1
1554;;0
1557;;-1
1558;;-1
1559;;-1
1561;;-1
1562;;-1
1563;;1
1564;;0
1565;;0
1566;;-1
1567;;-1
1569;;-1
1570;;-1
1571;;-1
1573;;1
1575;;1
1576;;1
1577;;-1
1579;;-1
1580;;-1
1581;;-1
1582;;0
1583;;-1
1584;;-1
1585;;-1
1586;;0
1587;;-1
1588;;-1
1590;;-1
1591;;0
1592;;-1
1593;;-1
1594;;-1
1595;;0
1596;;-1
1597;;-1
1598;;-1
1599;;-1
1600;;-1
1601;;-1
1602;;0
1603;;-1
1604;;-1
1605;;-1
1606;;0
1607;;-1
1608;;-1
1609;;-1
1610;;-1
1611;;-1
1612;;-1
1613;;1
1614;;1
1615;;-1
1616;;0
1617;;1
1618;;-1
1619;;-1
1620;;-1
1621;;1
1622;;-1
1623;;0
1624;;-1
1625;;1
1626;;-1
1627;;-1
1628;;-1
1629;;-1
1630;;0
1631;;-1
1632;;0
1633;;-1
1634;;-1
1635;;-1
1636;;1
1637;;-1
1638;;-1
1639;;1
1640;;-1
1641;;-1
1642;;-1
1643;;-1
1644;;-1
1645;;-1
1646;;0
1647;;-1
1649;;0
1650;;-1
1652;;-1
1653;;-1
1655;;-1
1656;;-1
1658;;-1
1659;;-1
1660;;-1
1661;;0
1662;;0
1663;;-1
1664;;-1
1665;;1
1666;;-1
1667;;0
1668;;-1
1669;;-1
1672;;-1
1673;;-1
1674;;0
1675;;-1
1676;;-1
1677;;-1
1678;;-1
1679;;-1
1680;;-1
1681;;-1
1683;;-1
1684;;-1
1685;;-1
1686;;-1
1687;;0
1688;;0
1689;;-1
1690;;0
1691;;0
1692;;-1
1693;;-1
1694;;-1
1695;;1
1696;;0
1697;;-1
1698;;-1
1699;;0
1700;;1
1701;;-1
1702;;-1
1703;;-1
1704;;0
1705;;-1
1706;;-1
1707;;0
1708;;1
1709;;-1
1711;;1
1712;;0
1714;;1
1715;;-1
1716;;-1
1718;;-1
1719;;0
1720;;1
1721;;0
1722;;-1
1723;;-1
1724;;-1
1726;;-1
1727;;-1
1728;;-1
1729;;0
1730;;-1
1731;;1
1732;;-1
1733;;-1
1734;;-1
1735;;1
1736;;-1
1737;;-1
1738;;0
1740;;1
1741;;1
1742;;-1
1743;;0
1744;;0
1746;;-1
1748;;-1
1749;;-1
1750;;-1
1751;;1
1752;;1
1754;;-1
1755;;-1
1756;;-1
1757;;-1
1758;;-1
1759;;1
1760;;0
1761;;0
1763;;-1
1764;;-1
1765;;-1
1766;;-1
1767;;0
1768;;-1
1769;;1
1770;;-1
1771;;-1
1772;;-1
1774;;-1
1775;;-1
1776;;-1
1777;;1
1778;;-1
1779;;-1
1781;;-1
1782;;-1
1783;;-1
1784;;-1
1785;;-1
1786;;0
1787;;1
1788;;-1
1789;;0
1790;;-1
1791;;0
1792;;-1
1794;;-1
1796;;-1
1797;;-1
1798;;-1
1799;;-1
1800;;0
1801;;-1
1802;;-1
1803;;-1
1804;;0
1807;;-1
1808;;0
1811;;1
1813;;-1
1814;;-1
1815;;-1
1817;;-1
1820;;-1
1823;;-1
1825;;-1
1826;;-1
1827;;-1
1828;;-1
1829;;-1
1832;;0
1833;;-1
1835;;-1
1836;;0
1837;;-1
1838;;-1
1839;;-1
1841;;0
1843;;-1
1845;;-1
1848;;0
1850;;0
1852;;-1
1853;;-1
1854;;-1
1855;;-1
1856;;-1
1858;;0
1859;;-1
1861;;-1
1862;;-1
1863;;-1
1864;;-1
1865;;-1
1866;;-1
1867;;1
1868;;-1
1869;;-1
1870;;-1
1871;;0
1872;;-1
1873;;-1
1874;;-1
1875;;-1
1876;;-1
1877;;0
1878;;-1
1879;;-1
1880;;-1
1881;;-1
1882;;1
1883;;1
1884;;-1
1886;;-1
1887;;-1
1888;;-1
1889;;-1
1890;;-1
1891;;-1
1893;;-1
1895;;-1
1896;;-1
1898;;-1
1899;;-1
1900;;-1
1902;;1
1903;;-1
1904;;-1
1905;;-1
1906;;-1
1907;;-1
1908;;-1
1909;;-1
1910;;0
1911;;-1
1913;;-1
1915;;-1
1916;;1
1918;;-1
1919;;-1
1920;;-1
1921;;0
1922;;-1
1923;;-1
1924;;-1
1925;;-1
1926;;1
1927;;-1
1928;;-1
1930;;-1
1932;;1
1934;;-1
1937;;1
1939;;-1
1942;;-1
1946;;-1
1948;;-1
1949;;-1
1951;;-1
1953;;0
1955;;0
1957;;-1
1958;;-1
1959;;1
1960;;0
1962;;0
1964;;-1
1965;;-1
1966;;-1
1967;;1
1969;;0
1970;;-1
1971;;-1
1973;;-1
1975;;-1
1978;;-1
1980;;0
1981;;1
1982;;-1
1983;;0
1984;;1
1988;;1
1991;;-1
1993;;0
1994;;-1
2000;;-1
2001;;-1
2002;;-1
2004;;-1
2005;;1
2007;;0
2012;;-1
2013;;-1
2016;;-1
2017;;1
2019;;-1
2020;;0
2024;;-1
2025;;-1
2026;;-1
2027;;1
2028;;0
2029;;-1
2030;;-1
2031;;-1
2032;;-1
2033;;-1
2035;;-1
2036;;-1
2037;;-1
2039;;0
2042;;0
2045;;-1
2046;;-1
2047;;1
2049;;-1
2053;;-1
2056;;-1
2057;;-1
2058;;-1
2059;;-1
2062;;-1
2066;;-1
2067;;-1
2069;;-1
2072;;1
2073;;1
2074;;-1
2075;;-1
2077;;-1
2078;;-1
2079;;-1
2081;;-1
2084;;-1
2085;;1
2086;;-1
2087;;-1
2088;;-1
2090;;-1
2091;;-1
2097;;-1
2098;;-1
2099;;-1
2102;;1
2103;;-1
2105;;-1
2107;;-1
2108;;-1
2110;;-1
2111;;1
2114;;0
2115;;-1
2116;;1
2117;;-1
2119;;-1
2120;;0
2122;;-1
2128;;1
2130;;0
2132;;-1
2133;;-1
2135;;-1
2138;;-1
2139;;-1
2140;;0
2144;;-1
2145;;-1
2146;;-1
2149;;-1
2150;;-1
2151;;1
2152;;-1
2153;;-1
2154;;1
2155;;-1
2157;;-1
2158;;1
2159;;-1
2160;;-1
2163;;0
2164;;0
2165;;-1
2166;;-1
2167;;-1
2168;;-1
2170;;-1
2171;;-1
2172;;-1
2173;;-1
2174;;-1
2176;;-1
2177;;-1
2178;;-1
2179;;-1
2182;;-1
2183;;-1
2184;;-1
2186;;0
2187;;-1
2188;;-1
2190;;-1
2191;;-1
2192;;-1
2193;;-1
2196;;-1
2197;;-1
2198;;-1
2200;;0
2201;;-1
2202;;-1
2203;;-1
2204;;-1
2205;;-1
2207;;-1
2209;;-1
2211;;-1
2213;;-1
2214;;-1
2217;;0
2220;;-1
2221;;-1
2222;;0
2223;;1
2228;;-1
2231;;1
2232;;-1
2233;;-1
2239;;-1
2242;;0
2245;;0
2246;;1
2247;;-1
2248;;-1
2249;;-1
2250;;0
2251;;-1
2252;;-1
2253;;-1
2254;;-1
2255;;1
2256;;0
2257;;-1
2259;;-1
2262;;-1
2264;;0
2266;;-1
2267;;-1
2268;;1
2269;;-1
2270;;0
2273;;-1
2274;;-1
2275;;1
2277;;-1
2280;;0
2282;;-1
2283;;-1
2284;;0
2285;;-1
2288;;-1
2290;;0
2292;;1
2294;;-1
2295;;0
2296;;-1
2297;;-1
2300;;1
2304;;-1
2305;;1
2306;;0
2307;;0
2308;;1
2313;;-1
2314;;0
2316;;-1
2318;;-1
2320;;0
2321;;-1
2322;;-1
2323;;-1
2324;;0
2326;;-1
2329;;-1
2330;;0
2332;;1
2334;;-1
2336;;-1
2338;;0
2339;;1
2342;;-1
2343;;-1
2344;;0
2346;;-1
2348;;-1
2349;;-1
2350;;-1
2354;;-1
2355;;-1
2359;;-1
2360;;-1
2362;;-1
2366;;0
2369;;-1
2371;;-1
2372;;-1
2373;;-1
2374;;-1
2378;;-1
2379;;-1
2380;;1
2381;;-1
2384;;-1
2385;;0
2387;;-1
2390;;1
2391;;-1
2393;;-1
2394;;1
2396;;1
2399;;-1
2400;;-1
2401;;0
2402;;-1
2403;;0
2404;;0
2405;;1
2406;;-1
2407;;0
2408;;0
2409;;-1
2410;;-1
2411;;-1
2412;;0
2413;;-1
2414;;1
2415;;-1
2416;;0
2417;;0
2418;;-1
2419;;0
2420;;-1
2421;;0
2423;;-1
2425;;-1
2426;;-1
2427;;-1
2428;;1
2429;;0
2430;;1
2431;;-1
2433;;1
2434;;-1
2435;;-1
2436;;-1
2437;;-1
2438;;-1
2439;;0
2440;;1
2441;;-1
2442;;1
2443;;1
2444;;0
2445;;-1
2446;;0
2447;;0
2448;;-1
2449;;-1
2450;;-1
2451;;1
2452;;-1
2454;;-1
2455;;1
2456;;0
2457;;0
2458;;-1
2459;;-1
2460;;0
2461;;1
2462;;1
2463;;-1
2464;;1
2465;;-1
2466;;0
2467;;-1
2468;;-1
2469;;-1
2470;;-1
2471;;-1
2472;;-1
2473;;0
2474;;0
2475;;-1
2476;;0
2477;;0
2478;;-1
2479;;-1
2481;;0
2482;;-1
2483;;1
2484;;1
2485;;0
2486;;1
2487;;-1
2488;;0
2489;;-1
2490;;-1
2491;;1
2492;;-1
2493;;-1
2494;;-1
2495;;0
2496;;0
2497;;0
2498;;-1
2499;;-1
2500;;-1
2501;;1
2502;;0
2503;;-1
2504;;0
2505;;-1
2506;;-1
2507;;-1
2508;;0
2509;;-1
2510;;-1
2512;;1
2513;;-1
2514;;0
2515;;-1
2516;;1
2517;;-1
2518;;-1
2519;;-1
2520;;1
2521;;-1
2522;;-1
2523;;-1
2524;;0
2525;;0
2526;;-1
2527;;-1
2528;;-1
2529;;0
2530;;-1
2531;;-1
2532;;-1
2533;;0
2536;;-1
2537;;1
2538;;1
2540;;0
2541;;0
2543;;-1
2544;;-1
2545;;-1
2546;;-1
2547;;-1
2548;;-1
2550;;-1
2551;;1
2552;;-1
2553;;-1
2554;;1
2555;;0
2556;;-1
2557;;-1
2558;;-1
2559;;-1
2560;;0
2561;;0
2563;;0
2566;;1
2568;;1
2569;;-1
2572;;-1
2573;;0
2574;;0
2575;;-1
2576;;-1
2578;;1
2579;;-1
2580;;0
2581;;0
2582;;1
2583;;0
2584;;-1
2585;;-1
2586;;-1
2588;;-1
2589;;-1
2592;;0
2593;;0
2594;;0
2596;;-1
2597;;-1
2598;;-1
2599;;0
2600;;-1
2601;;-1
2602;;-1
2603;;0
2604;;-1
2605;;-1
2606;;0
2607;;0
2610;;-1
2611;;1
2612;;-1
2614;;-1
2615;;1
2616;;0
2617;;0
2618;;0
2619;;-1
2620;;-1
2621;;-1
2622;;-1
2626;;-1
2627;;-1
2630;;0
2631;;1
2632;;0
2634;;1
2635;;0
2637;;-1
2639;;-1
2640;;-1
2641;;-1
2642;;-1
2643;;-1
2645;;-1
2647;;0
2648;;0
2649;;-1
2650;;1
2652;;1
2653;;-1
2654;;1
2655;;0
2656;;-1
2657;;-1
2658;;0
2659;;-1
2661;;-1
2662;;-1
2663;;-1
2664;;1
2665;;0
2666;;-1
2669;;1
2671;;1
2673;;-1
2674;;-1
2675;;-1
2676;;-1
2678;;0
2679;;-1
2681;;-1
2682;;-1
2683;;1
2684;;0
2685;;0
2686;;-1
2687;;-1
2688;;-1
2689;;-1
2690;;-1
2691;;-1
2692;;1
2693;;-1
2694;;-1
2695;;-1
2698;;-1
2699;;0
2700;;0
2701;;0
2702;;-1
2703;;-1
2704;;-1
2705;;0
2706;;-1
2708;;0
2710;;0
2711;;-1
2712;;-1
2713;;-1
2714;;0
2715;;1
2716;;-1
2717;;-1
2718;;-1
2719;;-1
2720;;1
2721;;-1
2722;;-1
2723;;-1
2724;;-1
2725;;0
2726;;-1
2727;;-1
2729;;1
2730;;-1
2731;;0
2732;;0
2733;;1
2734;;-1
2736;;-1
2737;;-1
2738;;0
2739;;0
2740;;-1
2741;;1
2742;;1
2743;;-1
2744;;-1
2745;;-1
2746;;-1
2747;;1
2748;;-1
2749;;0
2750;;0
2753;;-1
2754;;-1
2755;;1
2756;;0
2757;;0
2759;;-1
2760;;0
2761;;-1
2762;;0
2763;;0
2764;;0
2765;;-1
2766;;0
2767;;0
2770;;-1
2771;;1
2772;;0
2773;;1
2774;;0
2775;;1
2777;;0
2778;;0
2779;;-1
2780;;0
2781;;0
2782;;0
2783;;-1
2784;;-1
2785;;-1
2786;;-1
2787;;-1
2788;;1
2789;;-1
2790;;-1
2791;;1
2792;;1
2793;;-1
2794;;-1
2795;;0
2796;;0
2799;;-1
2800;;-1
2801;;-1
2802;;-1
2803;;0
2804;;-1
2805;;-1
2806;;-1
2807;;1
2808;;0
2809;;1
2810;;1
2812;;0
2813;;0
2814;;0
2815;;-1
2816;;0
2817;;-1
2818;;0
2819;;0
2820;;-1
2821;;0
2823;;1
2824;;-1
2825;;-1
2826;;-1
2827;;0
2828;;-1
2829;;0
2832;;0
2833;;0
2834;;0
2835;;0
2836;;1
2837;;-1
2838;;-1
2841;;1
2842;;-1
2843;;-1
2844;;-1
2845;;-1
2846;;-1
2847;;0
2848;;0
2849;;-1
2850;;-1
2851;;0
2852;;-1
2853;;-1
2854;;-1
2856;;0
2857;;0
2858;;1
2859;;0
2861;;-1
2862;;-1
2863;;1
2865;;-1
2866;;-1
2867;;-1
2868;;-1
2870;;-1
2871;;1
2872;;0
2873;;1
2874;;-1
2875;;0
2876;;-1
2878;;0
2879;;1
2880;;-1
2881;;-1
2882;;0
2883;;-1
2884;;-1
2885;;0
2886;;-1
2887;;0
2888;;-1
2889;;1
2890;;-1
2891;;0
2892;;0
2893;;1
2894;;0
2895;;-1
2896;;-1
2897;;-1
2898;;0
2899;;-1
2900;;0
2901;;-1
2902;;1
2903;;0
2904;;0
2905;;-1
2907;;-1
2908;;-1
2909;;1
2910;;0
2912;;-1
2913;;-1
2914;;0
2915;;-1
2916;;-1
2917;;-1
2919;;-1
2920;;0
2921;;0
2922;;-1
2923;;1
2924;;0
2925;;-1
2926;;0
2927;;1
2929;;-1
2930;;0
2931;;-1
2933;;-1
2934;;1
2935;;-1
2936;;-1
2937;;-1
2938;;-1
2939;;-1
2940;;-1
2941;;-1
2942;;-1
2943;;1
2944;;-1
2945;;-1
2946;;-1
2948;;-1
2949;;1
2950;;0
2951;;-1
2952;;-1
2953;;-1
2954;;-1
2955;;-1
2956;;0
2957;;1
2958;;-1
2959;;0
2960;;0
2961;;-1
2962;;-1
2963;;0
2964;;-1
2966;;0
2967;;0
2968;;-1
2969;;-1
2970;;0
2971;;1
2972;;1
2973;;1
2974;;0
2975;;0
2977;;-1
2979;;0
2980;;1
2981;;0
2982;;0
2983;;-1
2984;;-1
2985;;-1
2987;;1
2988;;0
2989;;-1
2990;;0
2991;;-1
2992;;0
